267251013	28.6222099	77.2170244		
267251014	28.6242908	77.2192048		
267251015	28.6244128	77.2171932		
267251016	28.6221029	77.2158234		
267251018	28.6251647	77.215744		
267251570	28.6212864	77.2190213		
267251573	28.6234111	77.2250182		
267251575	28.6244988	77.2214874		
267251576	28.6262273	77.2216147		
267251577	28.6240742	77.2214704		
267251578	28.623873	77.2215553		
267251579	28.623724	77.2217845		
267251580	28.6237156	77.2219782		
267251581	28.6237679	77.2221999		
267251582	28.6247454	77.2243014		
267251583	28.6262049	77.2222258		
267251584	28.6242656	77.2232843		
267251585	28.6229856	77.2239929		
267251586	28.6242008	77.2207151		
267251587	28.6262496	77.2208509		
267251588	28.6246634	77.2297228		
267251589	28.6263617	77.2280995		
267251590	28.6273988	77.2288941		
267251591	28.6265677	77.2282685		
267251592	28.6260404	77.2292728		
267251593	28.6259003	77.2291884		
267251594	28.625752	77.2291414		
267251595	28.6268376	77.2298377		
267251596	28.6239311	77.2247767		
267251597	28.6274987	77.2266634		
267251598	28.6264276	77.2253988		
267251599	28.6263013	77.2254282		
267251600	28.6254321	77.225866		
267251601	28.6271032	77.2273392		
267253220	28.6242081	77.2000406		
267253230	28.6245236	77.2012144		
267253232	28.6265023	77.2056503		
267253233	28.6266246	77.2058213		
267259244	28.6287016	77.208297		
267259245	28.6299724	77.2082853		
267259246	28.6298502	77.2098072		
267259248	28.6259054	77.2065775		
267259249	28.6208798	77.206283		
267259253	28.6248676	77.2065264		
267259255	28.6237742	77.2021577	highway	traffic_signals
267259256	28.6246835	77.2016171		
267259257	28.6253591	77.2056516		
267259259	28.6252914	77.2075446		
267259260	28.6237496	77.2101849		
267259261	28.6235339	77.2107287		
267259262	28.6235436	77.2116049		
267259263	28.6238889	77.211879		
267259320	28.6217205	77.2063206		
267259322	28.6241229	77.2064604		
268217229	28.6450353	77.169302	name	Patel Nagar (East)
268217229	28.6450353	77.169302	network	DMRC
268217229	28.6450353	77.169302	railway	station
268217251	28.6426874	77.1731725		
268217744	28.6420546	77.1752753		
280741019	28.633769	77.1893447		
280741118	28.645151	77.1978968		
280741136	28.5951787	77.1664704		
280741138	28.6106405	77.1908201		
280741140	28.6303442	77.1681861		
291510966	28.6398486	77.2313408		
291510968	28.6357994	77.2310223		
291510970	28.6348087	77.230794		
291510971	28.6345565	77.230673		
291542855	28.6367323	77.2310181		
291542856	28.6351052	77.2309071		
291542967	28.6395404	77.2469668	highway	traffic_signals
291542988	28.6457319	77.2096708	highway	traffic_signals
308719966	28.6209455	77.2368673		
308722765	28.6424634	77.2269482		
308722766	28.6380002	77.2234903		
308723081	28.6426351	77.2273451		
308723082	28.6407288	77.2308515		
309640587	28.6242965	77.1999255		
309640589	28.6267001	77.1957717		
309641654	28.6459392	77.1677914		
316376952	28.6348121	77.092072		
316376953	28.6352717	77.0930333		
316376954	28.6359195	77.0946812		
316376977	28.6381199	77.0996429		
316376980	28.6339684	77.0892996		
345234440	28.6424765	77.1782794	name	Rajendra Place
345234440	28.6424765	77.1782794	network	DMRC
345234440	28.6424765	77.1782794	railway	station
345234441	28.6439905	77.1885276	name	Karol Bagh
345234441	28.6439905	77.1885276	network	DMRC
345234441	28.6439905	77.1885276	railway	station
345234443	28.6442998	77.1999053	name	Jhandewalan
345234443	28.6442998	77.1999053	network	DMRC
345234443	28.6442998	77.1999053	railway	station
345234444	28.6330473	77.2157793		
345234446	28.6337418	77.2059717		
345234447	28.6335795	77.2059286		
345234449	28.6334346	77.2057117		
345234450	28.6335331	77.205368		
345234452	28.6337164	77.2052882		
345234453	28.6338712	77.2053305		
345234455	28.6358525	77.201734		
345234458	28.6359427	77.2018046		
345234460	28.6339666	77.2054252		
345234465	28.6385485	77.2033732		
345234466	28.6410553	77.2051847		
345234470	28.6384996	77.2035079		
345234471	28.6358734	77.2019316		
345234473	28.6357805	77.2018647		
345234474	28.6355218	77.201672		
345238627	28.6435616	77.2015017		
345238683	28.6428531	77.2031703		
345238757	28.6418287	77.2042432		
345239110	28.6350154	77.2159704		
345239144	28.6409402	77.2054671		
345240938	28.6413692	77.204741		
345241070	28.6426045	77.203505		
345241335	28.6451506	77.1965528		
345241679	28.6423936	77.1737132		
345241709	28.6422053	77.1742024		
345242802	28.6420844	77.1756925		
345242807	28.6420592	77.1749868		
345242812	28.6421411	77.1744516		
345243719	28.6422957	77.1739545		
345265047	28.6423137	77.203912		
345265052	28.6418725	77.2042948		
345265057	28.6414944	77.2047988		
345265062	28.6411826	77.2052862		
345265068	28.6411042	77.2054196		
345265097	28.6425403	77.2034638		
345265105	28.6422214	77.2038132		
345265109	28.6417881	77.2041811		
345265114	28.6413221	77.2046842		
345265121	28.6344799	77.2172541		
345297921	28.6424806	77.2038146	created_by	Potlatch 0.10f
345299621	28.6426428	77.2033191		
347676395	28.6587595	77.1450888		
347676407	28.658707	77.1455335		
347676414	28.6583494	77.1466126		
347676437	28.6573903	77.1481224		
347676473	28.6567278	77.1492154		
347676482	28.6550294	77.1518958		
347676511	28.6545097	77.1527369		
347676531	28.6558012	77.1506928	name	Kirti Nagar
347676531	28.6558012	77.1506928	network	DMRC
347676531	28.6558012	77.1506928	railway	station
347676573	28.6540578	77.1537068		
347676587	28.6536824	77.1547022		
347676595	28.6516197	77.1582786	name	Shadipur
347676595	28.6516197	77.1582786	network	DMRC
347676595	28.6516197	77.1582786	railway	station
347676606	28.6533272	77.1554149		
347676617	28.6527548	77.1563762		
347676947	28.6578419	77.1424425	name	Moti Nagar
347676947	28.6578419	77.1424425	network	DMRC
347676947	28.6578419	77.1424425	railway	station
347677173	28.6535833	77.1347468		
347677194	28.6537251	77.1350961		
347677199	28.6518616	77.1282752		
347677258	28.6514819	77.1272023		
347677512	28.6449212	77.1149028		
347677528	28.6465127	77.1171742		
347677612	28.6428121	77.1108344		
347677623	28.6431209	77.1116498		
347677664	28.6409364	77.1064055		
347677759	28.6376746	77.0988696		
347677816	28.6365265	77.096482	name	Tilak Nagar
347677816	28.6365265	77.096482	network	DMRC
347677816	28.6365265	77.096482	railway	station
347681793	28.6455127	77.1157913		
347682600	28.6434223	77.1122679		
347683209	28.6387865	77.1007631		
347684675	28.6312238	77.0822087		
347684704	28.6286765	77.0757988		
347684811	28.6284398	77.0751733		
347684813	28.6281712	77.0741789		
347684814	28.6277794	77.0730558		
347685176	28.6248301	77.0652972	name	Uttam Nagar East
347685176	28.6248301	77.0652972	network	DMRC
347685176	28.6248301	77.0652972	railway	station
347685192	28.6295652	77.0780939	name	Janakpuri West
347685192	28.6295652	77.0780939	network	DMRC
347685192	28.6295652	77.0780939	railway	station
347685759	28.6222194	77.05781		
347685768	28.6228938	77.0603231		
347685830	28.6209873	77.0510171		
347685917	28.6202861	77.0402903		
347685935	28.6202872	77.0412247		
347685938	28.6201573	77.0433863		
347686359	28.6191455	77.0321098		
347686360	28.6190437	77.0309308		
347686365	28.6190854	77.0297239		
347686378	28.6193124	77.0260547		
347686389	28.6190098	77.0250083		
347686397	28.6185686	77.0243115		
347686399	28.6173183	77.0234468		
347686416	28.6166733	77.0232532		
347686714	28.6120626	77.021927		
347686734	28.6103944	77.0218103		
347686774	28.609301	77.0218207		
347686852	28.6069118	77.0223614		
347686892	28.6058378	77.022912		
347686927	28.6040797	77.024241		
347686951	28.6012979	77.0271956		
347687029	28.5995345	77.0298134		
355435732	28.6230843	77.1979462		
355435734	28.6253276	77.1981589		
395135064	28.6252134	77.1980747		
395135068	28.6240864	77.1998379		
395135071	28.6324712	77.208457		
395135076	28.6322379	77.211866		
395135078	28.6322273	77.2121318		
395135079	28.6323108	77.2123132		
395135081	28.6323813	77.2123837		
395135082	28.6325039	77.2125278		
395135084	28.6327368	77.2126994		
395135085	28.6327274	77.212819		
395135087	28.6324899	77.2129454		
395135090	28.6322139	77.213132		
395135091	28.6321796	77.2131807		
395135093	28.6321567	77.2133072		
395135094	28.6320937	77.2141001		
395135096	28.6320029	77.2155484		
395135097	28.6319701	77.2156655		
395135099	28.6318849	77.2157639		
395135100	28.6313432	77.2161011		
395135103	28.6312564	77.2162147		
395135106	28.6376378	77.2232417	highway	traffic_signals
395135111	28.6417562	77.2236919		
395135113	28.6421178	77.2237091		
395135114	28.6425279	77.2237172		
395135138	28.6409749	77.2257366	highway	traffic_signals
395135219	28.6242999	77.2001439		
395135221	28.625524	77.2029007		
395135222	28.6277835	77.2001246		
395135224	28.6253265	77.1983531		
408779724	28.6113948	77.1904645		
408779725	28.6127779	77.1900782		
408779726	28.6218034	77.1920429		
408779727	28.6228342	77.1917941		
408779728	28.6242946	77.1908032		
408779729	28.6272	77.195258		
408779730	28.6318705	77.1982099		
408779731	28.6326356	77.1968849		
408779732	28.6393037	77.2014083		
408779733	28.6425805	77.2022237		
408779734	28.6442377	77.1978892		
408779735	28.643556	77.1935326		
408779736	28.6324485	77.1842851		
408779737	28.6328252	77.1829976		
408779738	28.6291337	77.1796931		
408779739	28.6310064	77.1787292		
408779740	28.6300462	77.175729		
408779741	28.6333557	77.1737431		
409070758	28.6042146	77.1639439		
409070762	28.6018633	77.1712331		
409072573	28.6307709	77.1707111		
409072580	28.6288751	77.165697		
409072583	28.6247472	77.1617663		
409072587	28.6221699	77.1657828		
409072591	28.6201356	77.1633366		
409072596	28.6208915	77.1618491		
410057618	28.6407988	77.2207879	area	yes
410057619	28.643754	77.2203354		
410057620	28.6407995	77.2208313		
410057621	28.6437549	77.220389		
410057622	28.6407929	77.2210837		
410057623	28.6437821	77.2205899		
410057624	28.640778	77.2209817		
410057625	28.6437629	77.220514		
410057626	28.6406492	77.2212165		
410057627	28.6431661	77.2208187		
410057629	28.6405335	77.2206642		
410057630	28.6437251	77.2201815		
410057631	28.6405367	77.2205859		
410057632	28.64371	77.2200764		
410057637	28.6411456	77.2201244		
410057638	28.6443124	77.2194855		
410057639	28.6411278	77.2200268		
410057640	28.6443022	77.2194052		
410057641	28.6407159	77.2199665		
410057643	28.6442739	77.2192164		
410058323	28.6400254	77.2213704		
410058531	28.6411379	77.2217586		
410058532	28.6426561	77.2214978		
410058533	28.6426972	77.2217271		
410058534	28.6411817	77.2219955		
431019702	28.6204489	77.2183068		
432874004	28.6396854	77.2079912	highway	traffic_signals
432874005	28.6351124	77.2179006		
432874009	28.641894	77.2185137	highway	traffic_signals
432874010	28.6410657	77.2137718		
432874012	28.6410239	77.2127172		
432874013	28.6407563	77.2116673		
432874021	28.6408973	77.2186472		
432874023	28.6357951	77.2183701		
432874024	28.6356167	77.2185495		
438049078	28.6259117	77.2199895	landuse	commercial
438049078	28.6259117	77.2199895	name	Jawahar Vyapar Bhavan - IRCTC Office
450631313	28.6376045	77.2116232		
450631428	28.6393946	77.212982		
450631430	28.6396811	77.2131603		
450631432	28.6402548	77.2131246		
450631435	28.6405248	77.2132032		
450632353	28.6418392	77.2182268		
450632575	28.6416396	77.2181384		
450632576	28.6390935	77.2159841		
450632577	28.6363046	77.2138972		
450634944	28.6400577	77.2082851		
450634955	28.6402341	77.2083286		
450636716	28.6451926	77.2126564		
450636855	28.6413992	77.2127392		
450636857	28.6423054	77.2126596		
450636860	28.6429407	77.2125963		
450636863	28.6436433	77.2123792		
450637037	28.640635	77.2107854		
450637596	28.6423778	77.2104137		
450637597	28.6454785	77.2110464		
450637708	28.6406604	77.2087829		
450637709	28.6438487	77.209534		
450637793	28.6429258	77.211451		
450637794	28.641456	77.2118284		
450637796	28.6411921	77.2118554		
450637798	28.6410072	77.210699		
450637800	28.6406112	77.2084207		
450637861	28.6425988	77.2092438		
450638039	28.6427571	77.2104738		
450638043	28.6426509	77.2089187		
450638381	28.6428223	77.2167394		
450638389	28.6418203	77.2181178		
450638754	28.6419333	77.2165449		
450638826	28.6415591	77.2166135		
450639204	28.6394702	77.2155893		
450639206	28.639779	77.2157524		
450639208	28.6403848	77.2157599		
450639211	28.6403967	77.2168081		
450639339	28.6404042	77.2153146		
450639340	28.6403716	77.2150255		
450639341	28.6401278	77.2150427		
450639342	28.6396744	77.2141822		
450639343	28.6395142	77.2130681		
450639364	28.6403958	77.2170618		
458640629	28.6364928	77.2409096		
458640630	28.6363927	77.2398625		
458640631	28.6361366	77.2366095		
458640632	28.6365506	77.2310699		
458640633	28.6367168	77.2288378		
458640634	28.6365558	77.2287436		
458640635	28.636524	77.2285196		
458640636	28.6365532	77.2284558		
458640637	28.6366586	77.228369		
458640638	28.6368453	77.2284016		
458640639	28.6369245	77.2285253		
458640640	28.6369148	77.2286984		
458640642	28.6391454	77.2243561		
458640643	28.6351492	77.2274223		
458640644	28.6385246	77.2299061		
458640647	28.6416583	77.2244902		
458640648	28.6417487	77.2239494		
458640649	28.6436163	77.2237972		
458640654	28.6328069	77.2314768		
458640655	28.6305167	77.2354765		
458640657	28.6438578	77.2238121		
458640658	28.6443399	77.2237692		
458640700	28.6296851	77.2271476		
552932298	28.5949481	77.1669553		
552932300	28.5961473	77.1664488		
552932301	28.595949	77.1687688		
554257792	28.5679289	77.2081047		
554257793	28.5741591	77.2093306	name	INA
554257793	28.5741591	77.2093306	network	DMRC
554257793	28.5741591	77.2093306	railway	station
554257794	28.574938	77.2095202		
554257797	28.5973548	77.2111269	name	Race Course
554257797	28.5973548	77.2111269	network	DMRC
554257797	28.5973548	77.2111269	railway	station
554257798	28.5981275	77.2110196		
554257800	28.6095117	77.2118249	name	Udyog Bhavan
554257800	28.6095117	77.2118249	network	DMRC
554257800	28.6095117	77.2118249	railway	station
554257803	28.5834288	77.2123647		
554257804	28.5912769	77.2126988		
554257805	28.5865942	77.2125637	name	Jor Bagh
554257805	28.5865942	77.2125637	network	DMRC
554257805	28.5865942	77.2125637	railway	station
554257817	28.6259019	77.2111502		
554257818	28.6229537	77.2140587	name	Patel Chowk
554257818	28.6229537	77.2140587	network	DMRC
554257818	28.6229537	77.2140587	railway	station
554257820	28.6392249	77.2085684	name	Ramakrishna Ashram Marg
554257820	28.6392249	77.2085684	network	DMRC
554257820	28.6392249	77.2085684	railway	station
554257827	28.6255914	77.2341954	name	Mandi House
554257827	28.6255914	77.2341954	network	DMRC
554257827	28.6255914	77.2341954	railway	station
554257833	28.6289139	77.211311	name	ONGC Shivaji Stadium
554257833	28.6289139	77.211311	network	DMRC
554257833	28.6289139	77.211311	railway	station
554257839	28.6297527	77.2249956	name	Barakhambha Road
554257839	28.6297527	77.2249956	railway	station
554257841	28.6430376	77.2233502	name	New Delhi
554257841	28.6430376	77.2233502	network	DMRC
554257841	28.6430376	77.2233502	railway	station
554257841	28.6430376	77.2233502	ref	NDLS
555728744	28.6268288	77.2074601		
555728745	28.6266717	77.2074877		
555728746	28.6264545	77.2075984		
555728747	28.6272031	77.2075715		
555728748	28.6270479	77.2074409		
555728749	28.625374	77.2095388		
555728750	28.6263352	77.2102125		
555728755	28.6316422	77.2168313		
555728756	28.6320164	77.2173609		
555728757	28.6323977	77.2172454		
555728758	28.6328421	77.217212		
555728759	28.6319244	77.2168094		
555728760	28.6326615	77.2166629		
555728761	28.6333556	77.2173077		
555728762	28.6340542	77.2171233		
555728763	28.6329051	77.2166229		
555728764	28.6332674	77.2166508		
555728765	28.6337423	77.216972		
555728766	28.6319413	77.2173971		
555728767	28.6337496	77.2174713		
555728768	28.6338201	77.2175171		
555728769	28.6341175	77.2177586		
555728770	28.6344544	77.2174448		
555728771	28.6347097	77.2185477		
555728772	28.6345168	77.2182021		
555728773	28.634277	77.217882		
555728774	28.63435	77.2173564		
555728775	28.6349421	77.2196212		
555728776	28.6353976	77.2191009		
555728777	28.6351614	77.2182556		
555728778	28.635053	77.2180106		
555728779	28.6348617	77.218955		
555728780	28.6349302	77.2192715		
555728781	28.6352647	77.2196958		
555728782	28.6354629	77.2197002		
555728783	28.635438	77.2194544		
555728785	28.6354596	77.2200383		
555728786	28.6352358	77.2200829		
555728788	28.6341657	77.2215879		
555728790	28.6347092	77.2208154		
555728792	28.6348584	77.2204448		
555728793	28.634419	77.221307		
555728794	28.635201	77.2213167		
555728795	28.6352693	77.2208029		
555728796	28.6351728	77.221018		
555728797	28.6353825	77.220364		
555734685	28.6300173	77.2196974		
555734688	28.6300236	77.2194346		
555734690	28.6301193	77.2187329		
555734692	28.6302443	77.2183397		
555734694	28.6300093	77.2192075		
555734696	28.6304859	77.221397		
555734700	28.6312158	77.2171869		
555734702	28.6306069	77.2197181		
555734704	28.6311106	77.2195841		
555734706	28.6320074	77.218374		
555734708	28.6304742	77.2179715		
555734710	28.6309373	77.2174823		
555734712	28.6313416	77.219135		
555734714	28.631667	77.2187157		
555734716	28.6312724	77.2194215		
555734717	28.63077	77.2207472		
555734719	28.630326	77.2210349		
555734721	28.6308305	77.2210317		
555734723	28.6305893	77.2200389		
555734725	28.6306063	77.2201614		
555734727	28.6301981	77.2205565		
555734729	28.6311907	77.2214539		
555734731	28.6305941	77.2214976		
555734733	28.6309806	77.2220434		
555734735	28.6317163	77.2219095		
555734739	28.6314127	77.2216611		
555734740	28.6311744	77.2221857		
555734748	28.6320429	77.2221102		
555734750	28.6333747	77.2221246		
555734752	28.632477	77.2222303		
555734754	28.63289	77.2222207		
555734757	28.6335771	77.2220221		
555734759	28.6338599	77.2225249		
555734761	28.6329097	77.2227926		
555734763	28.6334093	77.2226822		
561299050	28.6313827	77.2197924	name	Connaught Place
561299050	28.6313827	77.2197924	place	neighbourhood
562564211	28.6274853	77.2082039		
562591515	28.634023	77.2055789		
562591519	28.6340165	77.2057175		
562591523	28.6339189	77.2058924		
562591524	28.6335009	77.2058563		
562591529	28.6334317	77.205563		
562591532	28.634748	77.2056248		
562591534	28.6353721	77.2058015		
562591563	28.6336248	77.2088223		
562591570	28.6335305	77.208607		
562591572	28.6359477	77.2062588		
562591575	28.6381692	77.2078621		
562591582	28.6382983	77.2078938		
562591584	28.6382681	77.2095887		
562591589	28.6392188	77.2076734		
562591593	28.6395024	77.207686		
562591599	28.6329944	77.2163074		
562591601	28.6332527	77.2127539		
562591607	28.6331639	77.2162203		
562591608	28.6343243	77.216661		
562591670	28.6372684	77.2115237		
562615452	28.6242502	77.1997585		
562615453	28.627135	77.1948886		
562615454	28.6275054	77.1943166		
562615455	28.6262873	77.1933227		
562615456	28.6266288	77.1951038		
562615457	28.6265596	77.1953548		
562615458	28.6271494	77.1953527		
562615459	28.6270514	77.1951996		
562615460	28.6256206	77.1928351		
562615461	28.6260074	77.1919912		
562615463	28.629188	77.1912439		
562615464	28.6297937	77.1908989		
562615465	28.628273	77.1923096		
562615467	28.6286086	77.1917915		
562615468	28.62652	77.1958351		
562615469	28.6265941	77.1955538		
562615470	28.627129	77.1955407		
562615471	28.626921	77.1955011		
562615472	28.629637	77.1970076		
562615473	28.6298345	77.1967639		
562615474	28.6265538	77.20224		
562615475	28.6277939	77.2051891		
562615476	28.6299367	77.2015744		
562615479	28.6335875	77.1896325		
562615489	28.6304456	77.1906363		
562615490	28.6315489	77.1987876		
562615491	28.6316293	77.1986485		
562615492	28.6371771	77.2027109		
562615493	28.6370929	77.2028213		
562619363	28.6142505	77.2127599		
562620238	28.5908911	77.2331482		
562620239	28.5882486	77.2338082	name	Jawaharlal Nehru Stadium
562620239	28.5882486	77.2338082	network	DMRC
562620239	28.5882486	77.2338082	railway	station
562620240	28.5845255	77.2383123		
562620241	28.5830411	77.2393458	name	Jangpura
562620241	28.5830411	77.2393458	network	DMRC
562620241	28.5830411	77.2393458	railway	station
563097663	28.5848625	77.2123782		
563643187	28.5970604	77.1668345		
563643192	28.5986857	77.1670989		
563643200	28.5978368	77.1689335		
566188831	28.6280008	77.2165121	historic	monument
566188831	28.6280008	77.2165121	name	Jantar Mantar
566188831	28.6280008	77.2165121	tourism	attraction
568365566	28.6399523	77.2395857		
573237547	28.6256045	77.0673539		
573244390	28.6192684	77.0272641		
573244401	28.6190456	77.0302437		
573244425	28.619073	77.0314768		
573244431	28.6200103	77.0378835		
573244443	28.622361	77.0583878		
573244455	28.6227052	77.0596775		
573244462	28.624299	77.0639558		
573244478	28.626251	77.069113		
573244480	28.6303394	77.0798717		
573244481	28.6319633	77.0840483		
573244494	28.6367785	77.0970444		
573244500	28.6390072	77.101316		
573244516	28.6461295	77.1166375		
582030436	28.6097595	77.2529365		
582030437	28.632739	77.1903917		
582030438	28.6395302	77.1784999		
582030439	28.6185752	77.159836		
610886106	28.6404628	77.1052347	name	Subhash Nagar
610886106	28.6404628	77.1052347	network	DMRC
610886106	28.6404628	77.1052347	railway	station
611105438	28.6405551	77.2107627	addr:street	Main Bazaar
611105438	28.6405551	77.2107627	amenity	pub
611105438	28.6405551	77.2107627	name	MyBar
