23133709	1393278434		
23133709	1869716902		
23133709	1869716909		
23133709	1762977522		
23133709	3947529851		
23133709	249783308		
23133709	345265121		
23133709	432874005		
23133709	3648355165		
23133709	1393416733		
23133709	3648355166		
23133709	249783313		
23133709	3947530958		
23133709	3648355168		
23133709	249783316		
23133709	1849572889		
23133709	1849573429		
23133709	1849572887		
23133709	1393416815		
23133709		highway	secondary
23133709		name	Outer Circle
23133709		oneway	yes
24563436	267075194		
24563436	883993802		
24563436	267197828		
24563436	2431986233		
24563436	267197829		
24563436	249786903		
24563436		highway	tertiary
24563436		name	Copernicus Marg
24577096	249786848		
24577096	1762989522		
24577096	267251570		
24577096	3749161033		
24577096	3749161037		
24577096	267251014		
24577096	3749161046		
24577096	2431986247		
24577096	267250981		
24577096	2431986256		
24577096	2327524055		
24577096	249783293		
24577096		highway	tertiary
24577096		name	Janpath
24577096		old_name	Queensway
24577109	267196273		
24577109	1762989550		
24577109	267196320		
24577109	1309626424		
24577109	1309626425		
24577109	3738678755		
24577109	267251588		
24577109	267249951		
24577109		highway	tertiary
24577109		name	Firoz Shah Road
24577478	267198388		
24577478	267198389		
24577478	249791931		
24577478		highway	secondary
24577478		name	Sansad Marg
24577478		oneway	yes
24577479	249791931		
24577479	267198386		
24577479	267198387		
24577479		highway	secondary
24577479		name	Sansad Marg
24577479		oneway	yes
24577480	249783293		
24577480	249782337		
24577480	1762945147		
24577480	1762945117		
24577480	1763007742		
24577480	1191294765		
24577480		highway	unclassified
24577480		name	Radial Road 1
24577480		oneway	yes
24577482	1869716889		
24577482	249782331		
24577482	1869716862		
24577482		highway	unclassified
24577482		name	Radial Road 7
24577482		oneway	yes
24577483	249783257		
24577483	1762977449		
24577483	1393416778		
24577483	267198390		
24577483	1869716906		
24577483		highway	unclassified
24577483		name	Radial Road 6
24577483		oneway	yes
24577486	249783316		
24577486	267198392		
24577486	1763007747		
24577486	267198394		
24577486	1869716923		
24577486		highway	unclassified
24577486		name	Radial Road 4
24577486		oneway	yes
24577487	1869716913		
24577487	249782349		
24577487	3947529853		
24577487	249783308		
24577487		highway	unclassified
24577487		name	Radial Road 3
24577487		oneway	yes
24577488	1869716891		
24577488	267198395		
24577488	267198396		
24577488	249782343		
24577488	1869716872		
24577488	249783302		
24577488		highway	unclassified
24577488		name	Radial Road 2
24577488		oneway	yes
24582917	1869716916		
24582917	267247464		
24582917	267247447		
24582917	267247448		
24582917	267247449		
24582917	1762977451		
24582917	267247468		
24582917	267247450		
24582917	267247451		
24582917	1762977415		
24582917	267247452		
24582917	267247453		
24582917	267247454		
24582917	267247455		
24582917	267247456		
24582917		highway	residential
24582918	267247457		
24582918	267247458		
24582918		highway	service
24582918		name	Connaught Lane
24582918		oneway	no
24582918		service	alley
24582919	267247452		
24582919	267247462		
24582919	267247463		
24582919	267247454		
24582919		highway	residential
24582920	267247464		
24582920	267247465		
24582920	267247466		
24582920	267247467		
24582920	267247468		
24582920		highway	unclassified
24582921	458640700		
24582921	2946891544		
24582921	267247461		
24582921	267247456		
24582921	267247457		
24582921	267247459		
24582921	267247460		
24582921		highway	residential
24583320	267249899		
24583320	267249900		
24583320	267249901		
24583320	267249902		
24583320	267249903		
24583320	267249904		
24583320	267249905		
24583320	1271972156		
24583320	267249906		
24583320	1271972179		
24583320	267249907		
24583320	267249908		
24583320	911712614		
24583320	3648432969		
24583320	267249909		
24583320	267249910		
24583320	267249911		
24583320	267249912		
24583320	267249913		
24583320	267249914		
24583320	267249915		
24583320	267249916		
24583320	267249899		
24583320		highway	secondary
24583320		junction	roundabout
24583320		name	Gol Dakkhana Roundabout
24583320		old_name	Alexandra Place
24583321	267249914		
24583321	3661513062		
24583321	267249917		
24583321		highway	secondary
24583321		name	Ashok Road
24583321		oneway	yes
24583322	267249917		
24583322	3661513061		
24583322	267249915		
24583322		highway	secondary
24583322		name	Ashok Road
24583322		oneway	yes
24583323	267249917		
24583323	267251000		
24583323	267259263		
24583323	267249918		
24583323		highway	secondary
24583323		name	Ashok Road
24583325	267249934		
24583325	3749161051		
24583325	267251011		
24583325	267250994		
24583325	2323525296		
24583325	267251001		
24583325	1191294833		
24583325	249791931		
24583325		highway	secondary
24583325		name	Sansad Marg
24583330	267249911		
24583330	3661513064		
24583330	267249935		
24583330	3661513066		
24583330	3661513068		
24583330	3661513070		
24583330	3661513072		
24583330	395135103		
24583330	3661513074		
24583330	3661513075		
24583330	1762977534		
24583330		highway	secondary
24583330		name	Baba Kharak Singh Marg
24583330		old_name	Irwin Road
24583330		oneway	yes
24583332	249783302		
24583332	2566732703		
24583332	267251007		
24583332	3661513067		
24583332	3661513065		
24583332	267249939		
24583332	3661513063		
24583332	267249912		
24583332		highway	secondary
24583332		name	Baba Kharak Singh Marg
24583332		old_name	Irwin Road
24583332		oneway	yes
24583333	249786899		
24583333	939091084		
24583333	249786900		
24583333	249786901		
24583333	883993792		
24583333	249786902		
24583333	267249940		
24583333	267249941		
24583333	267249942		
24583333	939091163		
24583333	267249943		
24583333	267249944		
24583333	267249945		
24583333	267249946		
24583333	249786903		
24583333	267249947		
24583333	267249948		
24583333	267249951		
24583333	267249949		
24583333	267249950		
24583333	249786899		
24583333		highway	secondary
24583333		junction	roundabout
24583333		name	Mandi House Chowk
24583333		oneway	yes
24583487	267250994		
24583487	267250995		
24583487	1191294687		
24583487	267250996		
24583487	267250997		
24583487	267251009		
24583487	267250998		
24583487	267250999		
24583487	267251000		
24583487		highway	tertiary
24583487		name	Jay Singh Marg
24583488	267251001		
24583488	267251002		
24583488	1191294728		
24583488	1191294714		
24583488	267251003		
24583488	2431986263		
24583488	267251004		
24583488	267251005		
24583488	267251006		
24583488		highway	unclassified
24583488		name	Hanuman Road
24583489	267251007		
24583489	1191294663		
24583489	267251006		
24583489	267251008		
24583489	554257817		
24583489	267250999		
24583489		highway	unclassified
24583489		name	Bangla Sahib Lane
24583490	267251009		
24583490	267251010		
24583490	267251011		
24583490		highway	residential
24583491	267249962		
24583491	267251012		
24583491	267251013		
24583491	267251015		
24583491	2431986246		
24583491	267250985		
24583491		highway	unclassified
24583491		name	Janpath Lane
24583495	267251016		
24583495	3749161040		
24583495	3749161050		
24583495	267251018		
24583495	267250990		
24583495		highway	unclassified
24583495		name	Jantar Mantar Road
24583586	267251576		
24583586	267251575		
24583586	267251577		
24583586	267251578		
24583586	267251579		
24583586	267251580		
24583586	267251581		
24583586	267251584		
24583586	1309626441		
24583586	267251582		
24583586		highway	unclassified
24583586		name	Atul Grove Road
24583587	267251583		
24583587	267251584		
24583587	267251585		
24583587		highway	unclassified
24583587		name	Atul Grove Lane
24583589	267251586		
24583589	267251587		
24583589		highway	residential
24583591	267251582		
24583591	1309626442		
24583591	1556471313		
24583591	267251600		
24583591	267251589		
24583591	267251591		
24583591	267251590		
24583591		highway	residential
24583591		name	Hailey Road
24583592	267250973		
24583592	267251597		
24583592	267251601		
24583592	267251591		
24583592	267251592		
24583592		highway	residential
24583592		name	Hailey Lane
24583593	267251595		
24583593	267251592		
24583593	267251593		
24583593	267251594		
24583593	267251588		
24583593		highway	residential
24583594	267251594		
24583594	2432410426		
24583594	1309626438		
24583594	267251596		
24583594	1309626434		
24583594		highway	unclassified
24583594		name	Vakil Lane
24583596	267251597		
24583596	267251598		
24583596	267251599		
24583596		highway	residential
24583597	267251601		
24583597	267251599		
24583597		highway	residential
24583776	267253230		
24583776	267259256		
24583776	943560390		
24583776	267253232		
24583776		highway	secondary
24583776		name	Baba Kharak Singh Marg
24583776		old_name	Irwin Road
24583777	267249902		
24583777	1271972183		
24583777	267253232		
24583777	267253233		
24583777	267249903		
24583777		highway	secondary
24583777		oneway	yes
24584373	3661513065		
24584373	3661513066		
24584373	267259244		
24584373	3661513069		
24584373	267259245		
24584373	395135071		
24584373	562591570		
24584373	2592537503		
24584373	1869716934		
24584373	3177903046		
24584373	3177903054		
24584373	1393278570		
24584373	3177903051		
24584373	1869716959		
24584373	450631313		
24584373		highway	unclassified
24584373		name	Bangla Sahib Road
24584374	267259245		
24584374	267259246		
24584374		highway	residential
24584375	267249899		
24584375	1271972164		
24584375	267259248		
24584375		highway	tertiary
24584375		oneway	yes
24584376	267259248		
24584376	1271972181		
24584376	267249900		
24584376		highway	tertiary
24584376		oneway	yes
24584377	267259248		
24584377	267259253		
24584377	267259322		
24584377	267259320		
24584377	267259249		
24584377		highway	tertiary
24584377		name	Pandit Pant Marg
24584384	267259253		
24584384	267259257		
24584384	267259255		
24584384		highway	unclassified
24584385	267259253		
24584385	267259259		
24584385	267259260		
24584385	267259261		
24584385	3555511597		
24584385	267259262		
24584385		highway	residential
28103634	939086519		
28103634	938622410		
28103634	939091056		
28103634	939091192		
28103634	939091136		
28103634	910549492		
28103634	308719966		
28103634	1803594526		
28103634	267249945		
28103634		highway	tertiary
28103634		name	Bhagwan Das Road
28103794	308722765		
28103794	395135138		
28103794	938409526		
28103794	458640642		
28103794	308722766		
28103794	395135106		
28103794		highway	secondary
28103794		name	Vivekananda Road
28103817	308723081		
28103817	938409638		
28103817	938409710		
28103817	308723082		
28103817	938409480		
28103817		highway	secondary
28103817		name	Jawaharlal Nehru Marg
28103817		oneway	yes
31056641	1869716895		
31056641	1393278563		
31056641	562591599		
31056641	1393278485		
31056641	3947529849		
31056641	345234444		
31056641	3947529850		
31056641	562591601		
31056641	562591570		
31056641	345234446		
31056641		highway	secondary
31056641		name	Shaheed Baghat Singh Marg
31056641		oneway	yes
31056642	345234450		
31056642	2715812716		
31056642	345234452		
31056642	2715812713		
31056642	345234453		
31056642	345234460		
31056642	562591515		
31056642	562591519		
31056642	2715812715		
31056642	562591523		
31056642	2715812714		
31056642	345234446		
31056642	2715812710		
31056642	345234447		
31056642	562591524		
31056642	345234449		
31056642	562591529		
31056642	2715812712		
31056642	345234450		
31056642		highway	secondary
31056643	345234453		
31056643	943560427		
31056643	943560313		
31056643	345234473		
31056643	345234455		
31056643		highway	tertiary
31056643		name	Peshwa Road
31056643		oneway	yes
31056644	345234458		
31056644	345234471		
31056644	1869899442		
31056644	345234460		
31056644		highway	tertiary
31056644		name	Peshwa Road
31056644		oneway	yes
31056645	562615459		
31056645	562615458		
31056645	1681489138		
31056645	562615491		
31056645	345234455		
31056645	345234458		
31056645	562615492		
31056645	345234465		
31056645	1802525712		
31056645	345234466		
31056645	345265062		
31056645		highway	tertiary
31056645		name	Mandir Marg
31056645		old_name	Reading Road
31056645		oneway	yes
31056646	345265068		
31056646	943559774		
31056646	1802525717		
31056646	345234470		
31056646	562615493		
31056646	345234471		
31056646	345234473		
31056646	345234474		
31056646	562615490		
31056646	943559832		
31056646	562615470		
31056646	562615471		
31056646		highway	tertiary
31056646		name	Mandir Marg
31056646		old_name	Reading Road
31056646		oneway	yes
31058508	943560309		
31058508	943559774		
31058508		highway	secondary
31058508		motorroad	no
31058508		name	Panchkuian Road
31058508		oneway	yes
31058510	345265068		
31058510	432874004		
31058510		highway	secondary
31058510		motorroad	no
31058510		name	Panchkuian Road
31058510		oneway	yes
31060395	915473919		
31060395	2978721068		
31060395	345297921		
31060395	345265047		
31060395	345265052		
31060395	2978721066		
31060395	345265057		
31060395	345265062		
31060395	928488602		
31060395	345265068		
31060395		highway	secondary
31060395		motorroad	no
31060395		oneway	yes
31756488	355435732		
31756488	395135064		
31756488	355435734		
31756488		highway	tertiary
31756488		oneway	yes
34404739	395135068		
34404739	562615452		
34404739	395135064		
34404739	943559998		
34404739	562615468		
34404739	562615469		
34404739	2829272949		
34404739	562615457		
34404739	2829272948		
34404739	562615456		
34404739	2829272951		
34404739	2829272953		
34404739	562615465		
34404739	562615467		
34404739	562615463		
34404739	562615464		
34404739	562615489		
34404739	562615479		
34404739	280741019		
34404739		highway	secondary
34404739		name	Park Street
34404739		oneway	yes
34404740	395135106		
34404740	2729524488		
34404740	938409400		
34404740	938409406		
34404740	2993746273		
34404740	395135111		
34404740	395135113		
34404740	938409697		
34404740	395135114		
34404740	938409458		
34404740	938409535		
34404740	458640649		
34404740	458640657		
34404740	458640658		
34404740		highway	tertiary
34404757	395135219		
34404757	395135221		
34404757	562615474		
34404757	395135222		
34404757	395135224		
34404757	395135219		
34404757		amenity	hospital
34404757		barrier	wall
34940731	410057630		
34940731	1870091961		
34940731	1870091942		
34940731	1870091941		
34940731	1870091927		
34940731	410057629		
34940731	410057631		
34940731	1870091926		
34940731	1870091940		
34940731	1870091960		
34940731	410057632		
34940731	410057630		
34940731		area	yes
34940731		railway	platform
34940731		ref	6;7
34940738	410057640		
34940738	410057638		
34940738	1870091967		
34940738	1870091957		
34940738	1870091937		
34940738	1870091918		
34940738	410057637		
34940738	410057639		
34940738	1870091917		
34940738	1870091936		
34940738	1870091955		
34940738	1870091965		
34940738	410057640		
34940738		area	yes
34940738		railway	platform
34940738		ref	2;3
34940741	410057643		
34940741	1870091973		
34940741	1870091971		
34940741	1870091962		
34940741	1870091953		
34940741	1870091932		
34940741	1870091928		
34940741	1870091916		
34940741	1870091915		
34940741	1870091914		
34940741	410057641		
34940741	1869717022		
34940741	1869717063		
34940741	410057643		
34940741		area	yes
34940741		railway	platform
34940741		ref	1
34940743	410057621		
34940743	410057619		
34940743	1870091954		
34940743	1870091943		
34940743	1870091929		
34940743	410057618		
34940743	410057620		
34940743	1870091930		
34940743	1870091944		
34940743	1870091956		
34940743	410057621		
34940743		area	yes
34940743		railway	platform
34940743		ref	8;9
34940744	410058323		
34940744	910739426		
34940744	910739287		
34940744	410057626		
34940744	1870091933		
34940744	1870091947		
34940744	410057627		
34940744	1870091949		
34940744	910739753		
34940744	910739913		
34940744	910740031		
34940744	910740195		
34940744	1870091950		
34940744	910739372		
34940744	1870091948		
34940744	1870091935		
34940744	910739496		
34940744	910740078		
34940744	410058323		
34940744		area	yes
34940744		railway	platform
34940744		ref	12
34940745	410057624		
34940745	410057622		
34940745	1870091934		
34940745	1870091946		
34940745	1870091964		
34940745	410057623		
34940745	410057625		
34940745	1870091963		
34940745	1870091945		
34940745	1870091931		
34940745	410057624		
34940745		area	yes
34940745		railway	platform
34940745		ref	10;11
34940854	252584153		
34940854	910739802		
34940854	910739965		
34940854	252584163		
34940854	910740109		
34940854	252584173		
34940854	910739308		
34940854	252584182		
34940854	252584193		
34940854	910739941		
34940854	252584204		
34940854	910739966		
34940854	252584214		
34940854	910739983		
34940854	252584224		
34940854	252584232		
34940854	910739789		
34940854		electrified	contact_line
34940854		frequency	50
34940854		gauge	1676
34940854		passenger_lines	4
34940854		railway	rail
34940854		voltage	25000
34940855	252584144		
34940855	252584153		
34940855		bridge	yes
34940855		electrified	contact_line
34940855		frequency	50
34940855		gauge	1676
34940855		layer	-1
34940855		name	Minto Bridge
34940855		railway	rail
34940855		voltage	25000
34940943	410058531		
34940943	410058532		
34940943	410058533		
34940943	410058534		
34940943	410058531		
34940943		building	railway_station
34940943		name	New Delhi Railway Station (Ajmeri Gate)
37194988	432874023		
37194988	1762977390		
37194988	1393416990		
37194988	432874024		
37194988	912971591		
37194988	249783313		
37194988		highway	secondary
37194988		name	Chelmsford Road
37194988		oneway	yes
38235041	450632353		
38235041	450632575		
38235041	450639364		
38235041	938372525		
38235041	3648355189		
38235041	938372504		
38235041	450632576		
38235041	3648355177		
38235041	1802507608		
38235041	1666858658		
38235041	450632577		
38235041		highway	unclassified
38235041		name	Bassant Road
38235181	562591589		
38235181	943559854		
38235181	3947530961		
38235181	432874004		
38235181	450634944		
38235181	450634955		
38235181	450637800		
38235181	928488603		
38235181	928490290		
38235181	450638043		
38235181	928490293		
38235181	1349091982		
38235181	1349091985		
38235181	2978721088		
38235181	1349092089		
38235181	291542988		
38235181		highway	secondary
38235181		name	Chitragupta Road
38235265	432874012		
38235265	450636855		
38235265	1349092057		
38235265	1349092070		
38235265	1349092059		
38235265	450636857		
38235265	1349091940		
38235265	1349091996		
38235265	450636860		
38235265	450636863		
38235265	1349092065		
38235265	1349091984		
38235265	1349092090		
38235265	1349091963		
38235265	1349091991		
38235265	1349092033		
38235265	450636716		
38235265		highway	unclassified
38235265		name	Sang Trashan Marg
38235289	450637037		
38235289	450637798		
38235289	450637596		
38235289	1349091976		
38235289	450638039		
38235289	1349091937		
38235289	1349092048		
38235289	1349092071		
38235289	1349091957		
38235289	1349091949		
38235289	1349092009		
38235289	1349092035		
38235289	1349091979		
38235289	1349091967		
38235289	1349091960		
38235289	1349092081		
38235289	1349092018		
38235289	1349092034		
38235289	450637597		
38235289		highway	unclassified
38235289		name	Rajguru Marg
38235296	450637708		
38235296	1349092094		
38235296	450637861		
38235296	1349092091		
38235296	1349092086		
38235296	1349092095		
38235296	1349092064		
38235296	450637709		
38235296		highway	residential
38235302	450637793		
38235302	450637794		
38235302	450637796		
38235302	1349091968		
38235302	450637798		
38235302	1349092050		
38235302	1349092015		
38235302	1349092055		
38235302	450637708		
38235302	450637800		
38235302		highway	residential
38235349	450639208		
38235349	450639339		
38235349	450639340		
38235349	450639341		
38235349	3648355190		
38235349	450639342		
38235349	1376300238		
38235349	3648355184		
38235349	450639343		
38235349		highway	living_street
38235351	450639204		
38235351	450639206		
38235351	3648355191		
38235351	450639208		
38235351		highway	living_street
38699585	458640638		
38699585	938409627		
38699585	2933066931		
38699585	2933066932		
38699585	938409660		
38699585	458640642		
38699585		highway	residential
38699585		name	Jahangir Road
38699586	458640643		
38699586	1668978741		
38699586	2933066912		
38699586	458640636		
38699586		highway	unclassified
38699587	458640640		
38699587	938409572		
38699587	458640644		
38699587		highway	residential
38699587		name	Turkman Road
38699589	395135138		
38699589	458640647		
38699589	458640648		
38699589	395135111		
38699589		highway	tertiary
38699591	1312644297		
38699591	1669002238		
38699591	1669002239		
38699591	1669002241		
38699591	458640655		
38699591	458640654		
38699591	1763009596		
38699591	1669002262		
38699591	458640643		
38699591	1669002268		
38699591	1669002270		
38699591	395135106		
38699591		highway	tertiary
38699591		name	Deen Dayal Upadhyay Road
38699591		oneway	yes
43826129	555728747		
43826129	555728748		
43826129	555728744		
43826129	555728745		
43826129	555728746		
43826129	555728749		
43826129	555728750		
43826129	562564211		
43826129	555728747		
43826129		amenity	place_of_worship
43826129		barrier	wall
43826129		name	Bangla Sahib Gurudwara
43826129		religion	sikh
43826132	555728755		
43826132	555728766		
43826132	555728756		
43826132	555728757		
43826132	555728758		
43826132	1191294756		
43826132	555728761		
43826132	1191294824		
43826132	555728767		
43826132	555728768		
43826132	555728762		
43826132	1393278467		
43826132	1393278590		
43826132	555728765		
43826132	1393278579		
43826132	1393278582		
43826132	1191294737		
43826132	555728764		
43826132	1393278603		
43826132	1393278530		
43826132	1393278521		
43826132	555728763		
43826132	1393278609		
43826132	555728760		
43826132	1393278462		
43826132	1393278474		
43826132	555728759		
43826132	1393278532		
43826132	555728755		
43826132		building	yes
43826132		landuse	commercial
43826234	555734688		
43826234	555734704		
43826234	1191294837		
43826234	1191294773		
43826234	555734716		
43826234	555734712		
43826234	1393416880		
43826234	1393416651		
43826234	1393416813		
43826234	1393416856		
43826234	1393416875		
43826234	555734714		
43826234	555734706		
43826234	1191294717		
43826234	1393416892		
43826234	1393416831		
43826234	1393416653		
43826234	555734700		
43826234	555734710		
43826234	555734708		
43826234	555734692		
43826234	555734690		
43826234	555734694		
43826234	555734688		
43826234		landuse	retail
43826234		name	Pallika Bazaar
43826236	555734702		
43826236	1393416861		
43826236	1393416783		
43826236	555734723		
43826236	555734725		
43826236	1393416974		
43826236	555734717		
43826236	1393416825		
43826236	1393416995		
43826236	1393416876		
43826236	1393416654		
43826236	555734721		
43826236	1393416758		
43826236	1393416911		
43826236	1393416767		
43826236	555734729		
43826236	1393416879		
43826236	555734739		
43826236	1393416680		
43826236	1393416791		
43826236	555734740		
43826236	555734733		
43826236	1393416828		
43826236	1393416751		
43826236	1393416878		
43826236	555734731		
43826236	1393416854		
43826236	555734696		
43826236	1393416971		
43826236	1393416958		
43826236	1393416907		
43826236	555734719		
43826236	1393416836		
43826236	1393416855		
43826236	555734727		
43826236	1393416938		
43826236	1393416686		
43826236	1393416918		
43826236	1393416896		
43826236	1393416745		
43826236	555734685		
43826236	1393416744		
43826236	1393416993		
43826236	1393416862		
43826236	1393416718		
43826236	555734702		
43826236		building	yes
43826236		landuse	commercial
44263455	562591670		
44263455	2829277623		
44263455	562591584		
44263455	2829277622		
44263455	2829277621		
44263455	562591563		
44263455	562591607		
44263455	562591608		
44263455	562591670		
44263455		amenity	hospital
44263455		emergency	yes
44263455		landuse	commercial
44263455		name	Lady Hardinge Medical College and Hospital
44263457	395135071		
44263457	395135076		
44263457	395135078		
44263457	1191294813		
44263457	395135079		
44263457	395135081		
44263457	395135082		
44263457	395135084		
44263457	395135085		
44263457		highway	unclassified
44263458	432874004		
44263458	3947530960		
44263458	943560047		
44263458	943560228		
44263458	943559921		
44263458	943559801		
44263458	562591582		
44263458	562591575		
44263458	562591572		
44263458	562591534		
44263458	943560343		
44263458	562591532		
44263458	562591519		
44263458		highway	secondary_link
44263458		name	Ramakrishna Ashram Marg
44263458		oneway	yes
44263461	395135103		
44263461	395135100		
44263461	395135099		
44263461	395135097		
44263461	3947529837		
44263461	395135096		
44263461	395135094		
44263461	3954670664		
44263461	395135093		
44263461	395135091		
44263461	395135090		
44263461	395135087		
44263461	395135085		
44263461	1393278407		
44263461	562591601		
44263461		highway	unclassified
44277690	562591529		
44277690	2431986321		
44277690	562615475		
44277690		highway	tertiary
44277690		name	Bhai Vir Singh Marg
44277692	562615475		
44277692	1271972155		
44277692	1271972187		
44277692	1271972163		
44277692	1271972179		
44277692		highway	tertiary
44277692		oneway	yes
44277694	355435734		
44277694	943560372		
44277694	562615476		
44277694		highway	unclassified
44278043	2837165884		
44278043	2622338438		
44278043	2705667731		
44278043	3744490997		
44278043	3744490996		
44278043	3744490995		
44278043	1988668272		
44278043	1988668271		
44278043	2637102421		
44278043	1988668270		
44278043	3744490991		
44278043	2837165883		
44278043	3744490974		
44278043	3744490973		
44278043	2837165880		
44278043	1665772897		
44278043	2837165878		
44278043	2837165877		
44278043	562619363		
44278043	1524384458		
44278043	927873481		
44278043	3746076243		
44278043	3746076238		
44278043	3746076236		
44278043	939351610		
44278043	562620238		
44278043	562620239		
44278043	939351678		
44278043	1659361851		
44278043	562620240		
44278043	939351661		
44278043	562620241		
44278043		layer	-1
44278043		name	Central Secretariat - Kashmere Gate
44278043		railway	subway
44278043		ref	6
44278043		tunnel	yes
52082767	345239110		
52082767	939091076		
52082767	554257839		
52082767	1988375127		
52082767	1988375126		
52082767	554257827		
52082767	663796829		
52082767		colour	1e90ff
52082767		electrified	contact_line
52082767		frequency	50
52082767		gauge	1676
52082767		layer	-1
52082767		name	Delhi Metro Blue Line
52082767		railway	subway
52082767		tunnel	yes
52082767		voltage	25000
55085085	692985723		
55085085	2699333695		
55085085	928492448		
55085085		highway	residential
58718791	727637592		
58718791	727637603		
58718791	727637611		
58718791	727637633		
58718791	727637642		
58718791	3744491003		
58718791	3744491004		
58718791	3744491034		
58718791	3744491036		
58718791	727637592		
58718791		landuse	commercial
58719811	727647306		
58719811	727647310		
58719811	728128625		
58719811	728128627		
58719811	728128628		
58719811	728128630		
58719811	728128633		
58719811	2432410425		
58719811	727647302		
58719811	727647303		
58719811	727647306		
58719811		landuse	commercial
58719812	3744491005		
58719812	2323525292		
58719812	2323525290		
58719812	2323525285		
58719812	2323525284		
58719812	2323525272		
58719812	2323525238		
58719812	2323525230		
58719812	727647304		
58719812	1763004893		
58719812	1763004892		
58719812	727647293		
58719812	727647291		
58719812	3744491000		
58719812	2327524057		
58719812	727647295		
58719812	1393416847		
58719812	1393416696		
58719812	1393416781		
58719812	1393416655		
58719812	1393416933		
58719812	1393416715		
58719812	1393416870		
58719812	1393416807		
58719812	1393416890		
58719812	727647305		
58719812	3744493934		
58719812	3744493932		
58719812	3744491005		
58719812		landuse	commercial
58719813	431019702		
58719813	1762989549		
58719813	727647297		
58719813	3742418057		
58719813	727647311		
58719813	727647294		
58719813	727647315		
58719813	727647308		
58719813	727647292		
58719813	1762989531		
58719813	727647299		
58719813	1762989514		
58719813	1762989543		
58719813	1762989542		
58719813	431019702		
58719813		landuse	commercial
74851423	267247462		
74851423	1762977411		
74851423	883993782		
74851423	884011009		
74851423	883993784		
74851423	2946891549		
74851423	2431986305		
74851423	2946891543		
74851423	883993786		
74851423		highway	residential
74851424	883993792		
74851424	1563326768		
74851424	883993801		
74851424		highway	unclassified
74851427	883993834		
74851427	883993832		
74851427		bridge	yes
74851427		highway	secondary
74851427		layer	1
74851427		name	Shivaji Bridge
74851428	883993832		
74851428	458640700		
74851428	2946891535		
74851428	267250972		
74851428	939091176		
74851428	267250973		
74851428	267250974		
74851428	267250975		
74851428	3504623690		
74851428	267250978		
74851428	1309626444		
74851428	267250979		
74851428	267250980		
74851428	267251583		
74851428	267251576		
74851428	267251587		
74851428	1191294838		
74851428	267250981		
74851428	267250982		
74851428	267250983		
74851428	2431986249		
74851428	267250985		
74851428	267250986		
74851428	267250987		
74851428	267250988		
74851428	267250989		
74851428	267250990		
74851428	3749161052		
74851428	267250991		
74851428	267250992		
74851428	267250993		
74851428	267250994		
74851428		highway	secondary
74851428		name	Tolstoï Marg
74851429	883993859		
74851429	2946891541		
74851429	2946891540		
74851429	2946891539		
74851429	2946891538		
74851429	883993866		
74851429	2946891537		
74851429	2946891536		
74851429	883993865		
74851429	883993801		
74851429	883993864		
74851429	883993863		
74851429	883993862		
74851429	883993867		
74851429	883993786		
74851429	883993861		
74851429	883993860		
74851429	883993859		
74851429		highway	residential
74851429		junction	roundabout
74851480	884010995		
74851480	884010999		
74851480	884011009		
74851480		highway	service
77011071	910739557		
77011071	910739655		
77011071	910739918		
77011071	910740052		
77011071	910740198		
77011071	910740115		
